Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-412,Chrome 100.0.4896.127,User should be able to navigate pages from first page to last,,2022-04-26 14:06:14,2022-04-26 14:10:37,4m - 23.184s,FAILED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-26 14:06:14,2022-04-26 14:06:29,14.183s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-26 14:06:15,2022-04-26 14:06:20,4.304s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-26 14:06:20,2022-04-26 14:06:22,2.655s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-26 14:06:22,2022-04-26 14:06:23,0.221s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-26 14:06:23,2022-04-26 14:06:25,2.092s,PASSED
"setText(findTestObject(""Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 14:06:25,2022-04-26 14:06:27,2.203s,PASSED
"setText(findTestObject(""Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 14:06:27,2022-04-26 14:06:28,1.045s,PASSED
"click(findTestObject(""Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-26 14:06:28,2022-04-26 14:06:29,0.733s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-59/FCSCMS-412,Chrome 100.0.4896.127,User should be able to navigate pages from first page to last,,2022-04-26 14:06:29,2022-04-26 14:10:37,4m - 8.337s,FAILED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-26 14:06:30,2022-04-26 14:07:05,34.895s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_2""))",Chrome 100.0.4896.127,,,2022-04-26 14:07:05,2022-04-26 14:07:35,30.447s,PASSED
"verifyElementClickable(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_2""))",Chrome 100.0.4896.127,,,2022-04-26 14:07:35,2022-04-26 14:08:05,30.280s,PASSED
"verifyElementClickable(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Left arrow button""))",Chrome 100.0.4896.127,,,2022-04-26 14:08:05,2022-04-26 14:08:36,30.221s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_1""))",Chrome 100.0.4896.127,,,2022-04-26 14:08:36,2022-04-26 14:09:06,30.340s,PASSED
"verifyElementClickable(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_1""))",Chrome 100.0.4896.127,,,2022-04-26 14:09:06,2022-04-26 14:09:36,30.236s,PASSED
"verifyElementClickable(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Left arrow button""))",Chrome 100.0.4896.127,,,2022-04-26 14:09:36,2022-04-26 14:10:06,30.230s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Right arrow button""))",Chrome 100.0.4896.127,,,2022-04-26 14:10:06,2022-04-26 14:10:37,30.515s,FAILED
