Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-416,Chrome 100.0.4896.127,User should be prompt after clicking yes button,,2022-04-26 21:34:49,2022-04-26 21:37:17,2m - 27.606s,FAILED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-26 21:34:50,2022-04-26 21:35:04,14.064s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-26 21:34:51,2022-04-26 21:34:55,4.353s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-26 21:34:55,2022-04-26 21:34:58,2.387s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-26 21:34:58,2022-04-26 21:34:58,0.270s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-26 21:34:58,2022-04-26 21:35:00,2.091s,PASSED
"setText(findTestObject(""001-Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 21:35:00,2022-04-26 21:35:03,2.397s,PASSED
"setText(findTestObject(""001-Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 21:35:03,2022-04-26 21:35:04,1.006s,PASSED
"click(findTestObject(""001-Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-26 21:35:04,2022-04-26 21:35:04,0.643s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-65/FCSCMS-416,Chrome 100.0.4896.127,User should be prompt after clicking yes button,,2022-04-26 21:35:04,2022-04-26 21:37:17,2m - 12.805s,FAILED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-407,462/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-26 21:35:05,2022-04-26 21:35:15,10.187s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Add New User""))",Chrome 100.0.4896.127,,,2022-04-26 21:35:15,2022-04-26 21:35:46,30.683s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-65/FCSCMS-416/Create User_Save""))",Chrome 100.0.4896.127,,,2022-04-26 21:35:46,2022-04-26 21:36:16,30.366s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-65/FCSCMS-416/Create new user confirmation message""))",Chrome 100.0.4896.127,,,2022-04-26 21:36:16,2022-04-26 21:37:17,1m - 0.740s,FAILED
