Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-412,Chrome 100.0.4896.127,User should be able to navigate pages from first page to last,,2022-04-25 21:04:20,2022-04-25 21:06:11,1m - 51.776s,FAILED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-25 21:04:20,2022-04-25 21:04:35,14.609s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-25 21:04:21,2022-04-25 21:04:26,4.975s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-25 21:04:26,2022-04-25 21:04:28,2.407s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-25 21:04:28,2022-04-25 21:04:29,0.268s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-25 21:04:29,2022-04-25 21:04:31,2.157s,PASSED
"setText(findTestObject(""Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-25 21:04:31,2022-04-25 21:04:33,2.025s,PASSED
"setText(findTestObject(""Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-25 21:04:33,2022-04-25 21:04:34,1.176s,PASSED
"click(findTestObject(""Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-25 21:04:34,2022-04-25 21:04:35,0.666s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-59/FCSCMS-412,Chrome 100.0.4896.127,User should be able to navigate pages from first page to last,,2022-04-25 21:04:35,2022-04-25 21:06:11,1m - 36.527s,FAILED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-25 21:04:36,2022-04-25 21:05:10,34.552s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_2""))",Chrome 100.0.4896.127,,,2022-04-25 21:05:10,2022-04-25 21:05:41,30.395s,PASSED
"verifyElementNotClickable(findTestObject(""Sprint 3/FCSCMS-59/FCSCMS-412/Page number_2""))",Chrome 100.0.4896.127,,,2022-04-25 21:05:41,2022-04-25 21:06:11,30.649s,FAILED
