Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Sprint 4/FCSCMS-134/FCSCMS-619(Admin user is able to click Edit button),Chrome 100.0.4896.127,,,2022-05-03 18:06:47,2022-05-03 18:07:18,31.220s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-134/Edit button_fet  automation""))",Chrome 100.0.4896.127,,,2022-05-03 18:06:48,2022-05-03 18:07:18,30.429s,PASSED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-134/FCSCMS-620(Admin user is able to click Lock checkbox button in Edit page),Chrome 100.0.4896.127,,,2022-05-03 18:07:18,2022-05-03 18:08:21,1m - 2.463s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-134/User Access Checkbox""))",Chrome 100.0.4896.127,,,2022-05-03 18:07:19,2022-05-03 18:07:49,30.306s,PASSED
delay(1),Chrome 100.0.4896.127,,,2022-05-03 18:07:49,2022-05-03 18:07:50,1.021s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-134/User Access_Lock_Confirmation message""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-05-03 18:07:50,2022-05-03 18:08:21,30.304s,PASSED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-134/FCSCMS-621(Admin is able to cancel the process),Chrome 100.0.4896.127,,,2022-05-03 18:08:21,2022-05-03 18:09:22,1m - 1.349s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-134/User access_lock_no""))",Chrome 100.0.4896.127,,,2022-05-03 18:08:21,2022-05-03 18:08:52,30.308s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-134/Verification_User Status_Unlocked""))",Chrome 100.0.4896.127,,,2022-05-03 18:08:52,2022-05-03 18:09:22,30.390s,PASSED
,,,,,,,
Test Cases/Sprint 4/FCSCMS-134/FCSCMS-622(Admin is able to lock a User),Chrome 100.0.4896.127,,,2022-05-03 18:09:22,2022-05-03 18:10:54,1m - 31.642s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-134/User Access Checkbox""))",Chrome 100.0.4896.127,,,2022-05-03 18:09:23,2022-05-03 18:09:53,30.367s,PASSED
"click(findTestObject(""Admin/Sprint 4/FCSCMS-134/User access_lock_yes""))",Chrome 100.0.4896.127,,,2022-05-03 18:09:53,2022-05-03 18:10:23,30.300s,PASSED
"verifyElementVisible(findTestObject(""Admin/Sprint 4/FCSCMS-134/Verification_User Status_Locked""))",Chrome 100.0.4896.127,,,2022-05-03 18:10:23,2022-05-03 18:10:54,30.287s,PASSED
